Start_Time,Station,Operator,BagName,Duration(s),Size(MB),IsValid,SkillCode,SkillName,FailReason
2026-01-08T21:27:01Z,02,,SKILL_001_20260108_212701,5.53,26.58,FALSE,,Pick & Place (Rápido),TOO_SHORT (4.8s)
2026-01-13T14:36:44Z,01,e_martinez,SKILL_004_20260113_143644,220.85,1157.16,FALSE,SKILL_004,Set Screwdriver package,MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r
2026-01-13T17:29:32Z,01,e_martinez,SKILL_002_20260113_172932,19.98,43.10,FALSE,SKILL_002,Organize beads per character,TOO_SHORT (1.4s < 90.0s) | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (19.6/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (81.2/120.0) | BAD_HZ /camera_l/depth/image_rect_raw (19.6/30.0) | BAD_HZ /gripper_l/data (64.4/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r
2026-01-08T20:17:33Z,01,,SKILL_001_20260108_201733,8.67,47.81,FALSE,,Pick & Place (Rápido),TOO_SHORT (8.2s)
2026-01-12T11:13:11Z,04,,SKILL_003_20260112_111311,10.41,58.29,FALSE,,Soldadura Punto,TOO_SHORT (9.6s)
2026-01-11T23:33:31Z,03,,SKILL_002_20260111_233331,44.14,275.61,FALSE,,Ensamblaje Motor,TOO_SHORT (43.6s)
2026-01-12T09:28:05Z,04,,SKILL_001_20260112_092805,113.50,587.39,TRUE,,Pick & Place (Rápido),
2026-01-13T14:03:23Z,01,e_martinez,SKILL_001_20260113_140323,330.70,1733.51,FALSE,SKILL_001,Organize beads per color,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data
2026-01-08T18:15:01Z,05,,SKILL_001_20260108_181501,51.54,205.57,FALSE,,Pick & Place (Rápido),TOO_SHORT (50.9s)
2026-01-08T18:27:36Z,05,,SKILL_001_20260108_182736,34.13,169.64,FALSE,,Pick & Place (Rápido),TOO_SHORT (33.5s)
2026-01-13T17:34:28Z,01,e_martinez,SKILL_001_20260113_173428,19.41,46.70,FALSE,SKILL_001,Organize beads per color,TOO_SHORT (1.0s < 90.0s) | MISSING_CRIT /gripper_r/data | BAD_HZ /gripper_l/data (94.0/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg
2026-01-13T20:02:56Z,01,e_martinez,SKILL_001_20260113_200256,26.46,28.97,FALSE,SKILL_001,Organize beads per color,TOO_SHORT (1.0s < 90.0s) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg
2026-01-13T14:30:07Z,01,e_martinez,SKILL_013_20260113_143007,230.30,1186.10,FALSE,SKILL_013,Set up a hand lamp,MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg
2026-01-13T14:36:51Z,02,c_becerra,SKILL_004_20260113_143651,269.60,1452.62,FALSE,SKILL_004,Set Screwdriver package,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data
2026-01-13T17:40:11Z,02,e_martinez,SKILL_001_20260113_174011,42.56,114.82,FALSE,SKILL_001,Organize beads per color,TOO_SHORT (8.2s < 90.0s) | BAD_HZ /gripper_l/data (40.1/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (10.8/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (35.5/120.0) | MISSING_CRIT /camera_l/depth/image_rect_raw
2026-01-13T14:10:42Z,01,e_martinez,SKILL_012_20260113_141042,161.66,787.50,FALSE,SKILL_012,Put pasta in jars,MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data | MISSING_CRIT /camera_fisheye_l/ffmpeg
2026-01-13T14:23:11Z,01,e_martinez,SKILL_005_20260113_142311,88.66,406.89,FALSE,SKILL_005,Insert allen keys in package,TOO_SHORT (87.8s < 90.0s) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data
2026-01-13T14:03:30Z,02,c_becerra,SKILL_001_20260113_140330,321.18,1770.09,FALSE,SKILL_001,Organize beads per color,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data
2026-01-13T14:43:30Z,01,e_martinez,SKILL_016_20260113_144330,198.28,988.69,FALSE,SKILL_016,Package a sewing set,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data
2026-01-13T07:15:23Z,02,,SKILL_001_20260113_071523,14.50,56.80,FALSE,,Pick & Place (Rápido),TOO_SHORT (14.0s)
2026-01-13T16:30:02Z,02,e_martinez,SKILL_001_20260113_163002,18.27,56.01,FALSE,SKILL_001,Organize beads per color,TOO_SHORT (15.7s < 90.0s) | BAD_HZ /gripper_l/data (6.8/120.0) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | BAD_HZ /camera_r/depth/image_rect_raw (1.1/30.0) | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (6.8/120.0) | MISSING_CRIT /camera_l/depth/image_rect_raw
2026-01-14T07:30:49Z,01,e_martinez,SKILL_004_20260114_073049,261.90,1315.78,FALSE,SKILL_004,Set Screwdriver package,BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg
2026-01-14T07:41:50Z,01,e_martinez,SKILL_005_20260114_074150,104.66,471.94,FALSE,SKILL_005,Insert allen keys in package,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg
2026-01-14T07:38:06Z,01,e_martinez,SKILL_005_20260114_073806,207.93,958.38,FALSE,SKILL_005,Insert allen keys in package,BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg
2026-01-14T12:23:42Z,01,e_martinez,SKILL_004_20260114_122342,130.76,647.72,FALSE,SKILL_004,Set Screwdriver package,MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0)
2026-01-14T07:22:54Z,01,e_martinez,SKILL_003_20260114_072254,333.76,1605.08,FALSE,SKILL_003,Organize screwdriver bits,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw
2026-01-14T11:17:31Z,01,e_martinez,SKILL_002_20260114_111731,581.08,3006.21,FALSE,SKILL_002,Organize beads per character,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw
2026-01-14T07:14:42Z,01,e_martinez,SKILL_002_20260114_071442,358.10,1723.62,FALSE,SKILL_002,Organize beads per character,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg
2026-01-14T11:04:20Z,01,e_martinez,SKILL_001_20260114_110420,643.38,3307.26,FALSE,SKILL_001,Organize beads per color,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg
2026-01-14T07:06:22Z,01,e_martinez,SKILL_001_20260114_070622,371.40,1757.93,FALSE,SKILL_001,Organize beads per color,MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg
2026-01-14T03:52:37Z,01,e_martinez,SKILL_001_20260114_035237,20.30,58.22,FALSE,SKILL_001,Organize beads per color,TOO_SHORT (19.8s < 90.0s) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw
2026-01-14T03:51:40Z,01,e_martinez,SKILL_001_20260114_035140,9.17,17.45,FALSE,SKILL_001,Organize beads per color,TOO_SHORT (8.5s < 90.0s) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw
2026-01-13T14:43:22Z,02,c_becerra,SKILL_016_20260113_144322,266.06,1312.78,FALSE,SKILL_016,Package a sewing set,MISSING_CRIT /gripper_l/data | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw
2026-01-13T14:29:59Z,02,c_becerra,SKILL_013_20260113_142959,329.40,1623.94,FALSE,SKILL_013,Set up a hand lamp,MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg
2026-01-13T14:10:34Z,02,c_becerra,SKILL_012_20260113_141034,361.64,1785.20,FALSE,SKILL_012,Put pasta in jars,MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r
2026-01-13T14:23:20Z,02,c_becerra,SKILL_005_20260113_142320,101.84,492.79,FALSE,SKILL_005,Insert allen keys in package,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /pika_pose_r | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /pika_pose_l | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /gripper_r/data | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /gripper_l/data
2026-01-14T12:01:31Z,01,e_martinez,SKILL_003_20260114_120131,349.79,1605.89,FALSE,SKILL_003,Organize screwdriver bits,MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0)
2026-01-14T12:23:00Z,01,e_martinez,SKILL_004_20260114_122300,0.88,0.02,FALSE,SKILL_004,Set Screwdriver package,TOO_SHORT (0.4s < 90.0s) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | BAD_HZ /gripper_r/data (87.2/120.0) | MISSING_CRIT /camera_l/depth/image_rect_raw
2026-01-14T12:18:52Z,01,e_martinez,SKILL_004_20260114_121852,248.28,1231.64,FALSE,SKILL_004,Set Screwdriver package,MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0)
2026-01-14T07:35:25Z,01,e_martinez,SKILL_004_20260114_073525,88.12,454.48,FALSE,SKILL_004,Set Screwdriver package,TOO_SHORT (87.6s < 90.0s) | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw
2026-01-14T12:09:10Z,01,e_martinez,SKILL_003_20260114_120910,363.51,1709.00,FALSE,SKILL_003,Organize screwdriver bits,BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw
2026-01-14T07:51:21Z,01,e_martinez,SKILL_006_20260114_075121,312.66,1559.73,FALSE,SKILL_006,Separate tongue depressors by size,MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0)
2026-01-14T07:46:05Z,01,e_martinez,SKILL_006_20260114_074605,272.93,1287.56,FALSE,SKILL_006,Separate tongue depressors by size,MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw
2026-01-14T12:33:33Z,01,e_martinez,SKILL_005_20260114_123333,194.31,884.99,FALSE,SKILL_005,Insert allen keys in package,MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0)
2026-01-14T12:29:01Z,01,e_martinez,SKILL_005_20260114_122901,229.15,1043.84,FALSE,SKILL_005,Insert allen keys in package,MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0)
2026-01-14T12:47:19Z,01,e_martinez,SKILL_006_20260114_124719,174.96,887.19,FALSE,SKILL_006,Separate tongue depressors by size,MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg
2026-01-14T12:40:09Z,01,e_martinez,SKILL_006_20260114_124009,372.14,1886.25,FALSE,SKILL_006,Separate tongue depressors by size,MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0)
2026-01-14T08:14:51Z,01,e_martinez,SKILL_008_20260114_081451,324.93,1551.54,FALSE,SKILL_008,Separate tongue depressors by type,MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0)
2026-01-14T12:52:37Z,01,e_martinez,SKILL_007_20260114_125237,441.93,2125.62,FALSE,SKILL_007,Separate tongue depressors by color,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg
2026-01-14T08:02:30Z,01,e_martinez,SKILL_007_20260114_080230,491.90,2306.36,FALSE,SKILL_007,Separate tongue depressors by color,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg
2026-01-14T13:01:59Z,01,e_martinez,SKILL_008_20260114_130159,379.64,1865.98,FALSE,SKILL_008,Separate tongue depressors by type,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg
2026-01-14T08:20:59Z,01,e_martinez,SKILL_008_20260114_082059,194.50,983.17,FALSE,SKILL_008,Separate tongue depressors by type,BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw
2026-01-14T13:14:15Z,01,e_martinez,SKILL_009_20260114_131415,465.74,2095.32,FALSE,SKILL_009,Package Cotton set,MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0)
2026-01-14T08:26:26Z,01,e_martinez,SKILL_009_20260114_082626,622.67,3017.34,FALSE,SKILL_009,Package Cotton set,MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0)
2026-01-14T08:48:02Z,01,e_martinez,SKILL_011_20260114_084802,197.52,965.64,FALSE,SKILL_011,Package plastic ice cubes,MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_fisheye_l/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_r/depth/image_rect_raw | BAD_HZ /pika_pose_l (0.0/100.0) | MISSING_CRIT /camera_r/ffmpeg
