Start_Time,Station,Operator,BagName,Duration(s),Size(MB),IsValid,SkillCode,SkillName,FailReason
2026-02-22T04:09:59Z,04,RECOVERED_SESSION,SKILL_014_20260131_102846,35.21,1294.37,FALSE,SKILL_014,Fasten nuts onto bolts,TOO_SHORT (35.2s < 90.0s) | BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0)
2026-02-22T04:18:51Z,05,RECOVERED_SESSION,SKILL_009_20260128_144919,170.41,793.61,FALSE,SKILL_009,Package Cotton set,MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_fisheye_l/ffmpeg
2026-02-20T19:40:52Z,01,,SKILL_013_20260203_093746,0.00,5651.03,TRUE,,Set up a hand lamp,
2026-02-22T04:12:21Z,05,,SKILL_001_20260210_143301,0.00,37.37,FALSE,,Organize beads per color,TOO_SHORT (0.6s)
2026-02-22T04:12:21Z,05,,SKILL_001_20260210_142848,0.00,8878.12,TRUE,,Organize beads per color,
2026-02-20T19:40:52Z,01,,SKILL_013_20260203_094119,0.00,4447.54,TRUE,,Set up a hand lamp,
2026-02-12T07:41:58Z,01,e_martinez,SKILL_001_20260212_074155,1.58,3.63,FALSE,SKILL_001,Organize beads per color,TOO_SHORT (2.7s < 90.0s) | BAD_HZ /pika_pose_l (0.7/100.0) | BAD_HZ /camera_r/depth/image_rect_raw (0.7/30.0) | BAD_HZ /gripper_r/data (0.0/120.0) | BAD_HZ /camera_l/ffmpeg (1.5/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.4/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (1.5/30.0) | BAD_HZ /gripper_l/data (0.7/120.0) | BAD_HZ /camera_r/ffmpeg (0.7/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /pika_pose_r (0.4/100.0)
2026-02-19T23:30:02Z,01,RECOVERED_SESSION,SKILL_001_20260115_075009,4.37,85.78,FALSE,SKILL_001,Organize beads per color,TOO_SHORT (4.4s < 90.0s) | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | BAD_HZ /gripper_r/data (98.8/120.0) | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_fisheye_l/ffmpeg | BAD_HZ /pika_pose_l (0.0/100.0) | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /camera_r/ffmpeg
2026-02-22T04:12:21Z,05,,SKILL_001_20260210_143552,0.00,16084.41,TRUE,,Organize beads per color,
2026-02-20T20:03:58Z,03,RECOVERED_SESSION,SKILL_010_20260130_135231,26.56,1010.94,FALSE,SKILL_010,Package earphones,TOO_SHORT (26.6s < 90.0s) | BAD_HZ /gripper_r/data (101.0/120.0) | BAD_HZ /pika_pose_r (81.9/100.0)
2026-02-20T20:04:05Z,03,RECOVERED_SESSION,SKILL_010_20260202_092502,90.41,3289.19,FALSE,SKILL_010,Package earphones,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-22T04:05:22Z,04,RECOVERED_SESSION,SKILL_001_20260207_085402,119.89,4474.35,FALSE,SKILL_001,Organize beads per color,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0)
2026-02-20T19:59:36Z,03,RECOVERED_SESSION,SKILL_004_20260202_074928,181.88,6472.60,FALSE,SKILL_004,Set Screwdriver package,BAD_HZ /pika_pose_r (75.1/100.0)
2026-02-20T20:07:33Z,03,RECOVERED_SESSION,SKILL_016_20260130_100145,197.41,1004.40,FALSE,SKILL_016,Package a sewing set,MISSING_CRIT /camera_r/depth/image_rect_raw | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_fisheye_l/ffmpeg | BAD_HZ /pika_pose_r (1.0/100.0)
2026-02-12T07:20:16Z,01,e_martinez,SKILL_007_20260212_072016,510.51,17373.90,FALSE,SKILL_007,Separate tongue depressors by color,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-22T04:18:30Z,05,RECOVERED_SESSION,SKILL_005_20260210_125317,235.48,3829.48,FALSE,SKILL_005,Insert allen keys in package,BAD_HZ /camera_r/depth/image_rect_raw (8.0/30.0) | BAD_HZ /camera_r/ffmpeg (17.9/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (20.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (13.5/30.0)
2026-02-22T04:09:57Z,04,RECOVERED_SESSION,SKILL_013_20260210_163015,189.05,6246.60,FALSE,SKILL_013,Set up a hand lamp,BAD_HZ /camera_r/ffmpeg (0.0/30.0) | BAD_HZ /gripper_l/data (101.6/120.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0)
2026-02-12T07:30:21Z,01,e_martinez,SKILL_001_20260212_073021,693.09,22552.94,FALSE,SKILL_001,Organize beads per color,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T13:42:05Z,01,d_vargas,SKILL_005_20260212_134204,56.89,1998.72,FALSE,SKILL_005,Insert allen keys in package,TOO_SHORT (57.3s < 90.0s) | BAD_HZ /camera_r/depth/image_rect_raw (24.7/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T08:42:07Z,01,e_martinez,SKILL_009_20260212_084207,357.05,11258.18,FALSE,SKILL_009,Package Cotton set,BAD_HZ /gripper_r/data (100.7/120.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (23.7/30.0) | BAD_HZ /gripper_l/data (100.5/120.0)
2026-02-12T11:26:20Z,01,e_martinez,SKILL_005_20260212_112617,174.68,5901.48,FALSE,SKILL_005,Insert allen keys in package,BAD_HZ /gripper_r/data (92.1/120.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /gripper_l/data (91.9/120.0) | BAD_HZ /pika_pose_r (80.8/100.0) | BAD_HZ /pika_pose_l (80.9/100.0)
2026-02-12T08:31:25Z,01,e_martinez,SKILL_009_20260212_083125,449.01,14626.38,FALSE,SKILL_009,Package Cotton set,BAD_HZ /gripper_r/data (94.9/120.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (25.2/30.0) | BAD_HZ /gripper_l/data (92.8/120.0) | BAD_HZ /pika_pose_r (81.8/100.0) | BAD_HZ /pika_pose_l (81.8/100.0)
2026-02-22T04:14:54Z,05,RECOVERED_SESSION,SKILL_003_20260131_131120,339.05,5392.83,FALSE,SKILL_003,Organize screwdriver bits,BAD_HZ /camera_r/depth/image_rect_raw (10.8/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (11.1/30.0) | BAD_HZ /gripper_l/data (95.5/120.0) | BAD_HZ /gripper_r/data (94.7/120.0)
2026-02-12T09:12:26Z,01,e_martinez,SKILL_001_20260212_091226,101.15,3685.06,FALSE,SKILL_001,Organize beads per color,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T09:34:40Z,01,e_martinez,SKILL_012_20260212_093439,424.91,13457.71,FALSE,SKILL_012,Put pasta in jars,BAD_HZ /camera_r/depth/image_rect_raw (25.4/30.0) | BAD_HZ /gripper_r/data (94.4/120.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /gripper_l/data (94.7/120.0) | BAD_HZ /pika_pose_r (82.1/100.0) | BAD_HZ /pika_pose_l (82.2/100.0)
2026-02-12T09:19:48Z,01,e_martinez,SKILL_001_20260212_091948,601.68,21621.86,FALSE,SKILL_001,Organize beads per color,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T10:20:20Z,01,e_martinez,SKILL_007_20260212_102020,327.82,10792.93,FALSE,SKILL_007,Separate tongue depressors by color,BAD_HZ /camera_l/depth/image_rect_raw (24.4/30.0) | BAD_HZ /gripper_l/data (97.0/120.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /pika_pose_r (83.6/100.0) | BAD_HZ /pika_pose_l (83.6/100.0) | BAD_HZ /camera_r/depth/image_rect_raw (25.3/30.0) | BAD_HZ /gripper_r/data (96.9/120.0)
2026-02-20T18:13:34Z,01,RECOVERED_SESSION,SKILL_003_20260211_145454,60.36,2032.83,FALSE,SKILL_003,Organize screwdriver bits,TOO_SHORT (60.4s < 90.0s) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T10:25:50Z,01,e_martinez,SKILL_007_20260212_102548,4.67,85.49,FALSE,SKILL_007,Separate tongue depressors by color,TOO_SHORT (6.7s < 90.0s) | BAD_HZ /camera_r/ffmpeg (10.2/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /pika_pose_r (13.2/100.0) | BAD_HZ /pika_pose_l (13.2/100.0) | BAD_HZ /camera_r/depth/image_rect_raw (10.1/30.0) | BAD_HZ /gripper_r/data (13.2/120.0) | BAD_HZ /camera_l/ffmpeg (10.2/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (8.8/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (9.9/30.0) | BAD_HZ /gripper_l/data (13.2/120.0)
2026-02-12T11:13:11Z,01,e_martinez,SKILL_013_20260212_111311,9.50,357.35,FALSE,SKILL_013,Set up a hand lamp,TOO_SHORT (9.9s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T07:08:43Z,01,e_martinez,SKILL_003_20260212_070842,507.74,17873.06,FALSE,SKILL_003,Organize screwdriver bits,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T13:23:35Z,01,d_vargas,SKILL_009_20260212_132335,409.64,13664.80,FALSE,SKILL_009,Package Cotton set,BAD_HZ /gripper_r/data (101.9/120.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T09:41:46Z,01,e_martinez,SKILL_012_20260212_094145,54.34,1599.10,FALSE,SKILL_012,Put pasta in jars,TOO_SHORT (54.3s < 90.0s) | BAD_HZ /gripper_l/data (24.7/120.0) | BAD_HZ /camera_r/ffmpeg (23.4/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /pika_pose_r (24.3/100.0) | BAD_HZ /pika_pose_l (24.6/100.0) | BAD_HZ /camera_r/depth/image_rect_raw (23.4/30.0) | BAD_HZ /gripper_r/data (24.6/120.0) | BAD_HZ /camera_l/ffmpeg (23.6/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (1.7/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (23.6/30.0)
2026-02-12T10:31:03Z,01,e_martinez,SKILL_009_20260212_103103,337.73,11669.97,FALSE,SKILL_009,Package Cotton set,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-12T10:10:12Z,01,e_martinez,SKILL_023_20260212_101012,166.89,6129.49,FALSE,SKILL_023,Built up box (Present),BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-12T10:38:09Z,01,e_martinez,SKILL_009_20260212_103809,158.98,5841.83,FALSE,SKILL_009,Package Cotton set,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-12T10:14:24Z,01,e_martinez,SKILL_023_20260212_101424,157.99,5771.90,FALSE,SKILL_023,Built up box (Present),BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-20T19:48:34Z,02,RECOVERED_SESSION,SKILL_001_20260115_092112,3.90,59.57,FALSE,SKILL_001,Organize beads per color,TOO_SHORT (3.9s < 90.0s) | MISSING_CRIT /camera_r/ffmpeg | MISSING_CRIT /camera_fisheye_r/ffmpeg | MISSING_CRIT /camera_l/depth/image_rect_raw | MISSING_CRIT /camera_l/ffmpeg | MISSING_CRIT /camera_fisheye_l/ffmpeg | BAD_HZ /pika_pose_l (0.0/100.0) | BAD_HZ /pika_pose_r (0.0/100.0) | MISSING_CRIT /camera_r/depth/image_rect_raw
2026-02-20T20:05:17Z,03,RECOVERED_SESSION,SKILL_013_20260202_094009,150.56,5269.27,FALSE,SKILL_013,Set up a hand lamp,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0) | BAD_HZ /pika_pose_r (16.4/100.0)
2026-02-12T08:14:23Z,01,e_martinez,SKILL_018_20260212_081423,400.76,13137.12,FALSE,SKILL_018,Close bags with twist ties,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /gripper_l/data (84.2/120.0) | BAD_HZ /pika_pose_r (72.8/100.0) | BAD_HZ /pika_pose_l (72.9/100.0) | BAD_HZ /gripper_r/data (83.4/120.0)
2026-02-12T07:52:21Z,01,e_martinez,SKILL_012_20260212_075221,355.42,12505.75,FALSE,SKILL_012,Put pasta in jars,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T07:45:32Z,01,e_martinez,SKILL_012_20260212_074531,315.74,11114.75,FALSE,SKILL_012,Put pasta in jars,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T10:57:55Z,01,e_martinez,SKILL_019_20260212_105754,9.75,358.21,FALSE,SKILL_019,Put pasta in plastic containers,TOO_SHORT (10.1s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /gripper_l/data (100.1/120.0)
2026-02-12T10:06:01Z,01,e_martinez,SKILL_023_20260212_100601,172.44,6345.96,FALSE,SKILL_023,Built up box (Present),BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-12T09:44:30Z,01,e_martinez,SKILL_029_20260212_094430,137.27,5084.22,FALSE,SKILL_029,Button a shirt,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-12T11:20:31Z,01,e_martinez,SKILL_013_20260212_112031,275.73,10276.06,FALSE,SKILL_013,Set up a hand lamp,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T14:53:34Z,02,e_martinez,SKILL_001_20260212_145334,329.24,12705.12,FALSE,SKILL_001,Organize beads per color,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T09:47:55Z,01,e_martinez,SKILL_029_20260212_094755,138.72,5139.63,FALSE,SKILL_029,Button a shirt,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-12T13:31:21Z,01,d_vargas,SKILL_018_20260212_133121,357.23,13455.91,FALSE,SKILL_018,Close bags with twist ties,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T08:23:56Z,01,e_martinez,SKILL_029_20260212_082356,149.81,5505.54,FALSE,SKILL_029,Button a shirt,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T08:53:27Z,01,e_martinez,SKILL_003_20260212_085327,477.97,15445.12,FALSE,SKILL_003,Organize screwdriver bits,BAD_HZ /gripper_l/data (96.6/120.0) | BAD_HZ /pika_pose_r (83.1/100.0) | BAD_HZ /pika_pose_l (83.1/100.0) | BAD_HZ /gripper_r/data (96.1/120.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T09:51:46Z,01,e_martinez,SKILL_036_20260212_095146,337.17,11695.58,FALSE,SKILL_036,Fold Socks,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-12T08:06:41Z,01,e_martinez,SKILL_010_20260212_080641,394.49,11731.00,FALSE,SKILL_010,Package earphones,BAD_HZ /camera_l/ffmpeg (24.5/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (23.2/30.0) | BAD_HZ /gripper_l/data (92.5/120.0) | BAD_HZ /camera_r/ffmpeg (24.5/30.0) | BAD_HZ /camera_fisheye_r/ffmpeg (24.5/30.0) | BAD_HZ /pika_pose_r (79.1/100.0) | BAD_HZ /pika_pose_l (79.2/100.0) | BAD_HZ /camera_r/depth/image_rect_raw (24.4/30.0) | BAD_HZ /gripper_r/data (92.1/120.0)
2026-02-12T10:52:19Z,01,e_martinez,SKILL_019_20260212_105218,227.27,8323.90,FALSE,SKILL_019,Put pasta in plastic containers,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-12T10:05:43Z,01,e_martinez,SKILL_036_20260212_100543,5.57,204.70,FALSE,SKILL_036,Fold Socks,TOO_SHORT (5.6s < 90.0s) | BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-12T10:43:47Z,01,e_martinez,SKILL_034_20260212_104347,331.21,12224.43,FALSE,SKILL_034,Tie Shoelaces,BAD_HZ /camera_fisheye_r/ffmpeg (0.0/30.0)
2026-02-12T14:39:36Z,02,e_martinez,SKILL_005_20260212_143936,351.22,14211.58,FALSE,SKILL_005,Insert allen keys in package,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T14:07:41Z,02,e_martinez,SKILL_018_20260212_140741,434.17,15249.97,FALSE,SKILL_018,Close bags with twist ties,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T13:40:04Z,02,e_martinez,SKILL_013_20260212_134004,269.87,10120.81,FALSE,SKILL_013,Set up a hand lamp,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T12:39:38Z,02,e_martinez,SKILL_009_20260212_123938,139.36,5008.49,FALSE,SKILL_009,Package Cotton set,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T12:19:22Z,02,e_martinez,SKILL_029_20260212_121922,186.20,6908.07,FALSE,SKILL_029,Button a shirt,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T13:50:16Z,02,e_martinez,SKILL_010_20260212_135016,403.33,15172.61,FALSE,SKILL_010,Package earphones,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T13:24:51Z,02,e_martinez,SKILL_005_20260212_132451,367.50,13822.65,FALSE,SKILL_005,Insert allen keys in package,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T14:33:32Z,02,e_martinez,SKILL_023_20260212_143332,167.68,6505.70,FALSE,SKILL_023,Built up box (Present),BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T13:35:19Z,02,e_martinez,SKILL_013_20260212_133519,77.22,3082.05,FALSE,SKILL_013,Set up a hand lamp,TOO_SHORT (77.2s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T14:24:07Z,02,e_martinez,SKILL_029_20260212_142407,144.14,5494.56,FALSE,SKILL_029,Button a shirt,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T15:50:58Z,03,d_vargas,SKILL_007_20260212_155058,544.46,20962.89,TRUE,SKILL_007,Separate tongue depressors by color,
2026-02-12T12:10:02Z,02,e_martinez,SKILL_005_20260212_121001,400.54,15267.36,FALSE,SKILL_005,Insert allen keys in package,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T13:16:52Z,02,E_MARTINEZ,SKILL_019_20260212_131652,83.50,3156.09,FALSE,SKILL_019,Put pasta in plastic containers,TOO_SHORT (83.5s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T14:19:52Z,02,e_martinez,SKILL_029_20260212_141952,186.46,7089.00,FALSE,SKILL_029,Button a shirt,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T14:29:40Z,02,e_martinez,SKILL_023_20260212_142940,149.77,5835.66,FALSE,SKILL_023,Built up box (Present),BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T13:31:20Z,01,d_vargas,SKILL_018_20260212_133120,0.28,24.12,FALSE,SKILL_018,Close bags with twist ties,TOO_SHORT (0.3s < 90.0s) | BAD_HZ /camera_fisheye_r/ffmpeg (60.9/30.0) | BAD_HZ /pika_pose_r (131.4/100.0) | BAD_HZ /pika_pose_l (131.4/100.0) | BAD_HZ /camera_r/depth/image_rect_raw (60.9/30.0) | BAD_HZ /gripper_r/data (150.6/120.0) | BAD_HZ /camera_l/ffmpeg (64.1/30.0) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_l/depth/image_rect_raw (64.1/30.0) | BAD_HZ /gripper_l/data (153.8/120.0) | BAD_HZ /camera_r/ffmpeg (64.1/30.0)
2026-02-12T11:15:10Z,01,e_martinez,SKILL_013_20260212_111510,211.65,7916.11,FALSE,SKILL_013,Set up a hand lamp,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T12:56:30Z,02,E_MARTINEZ,SKILL_009_20260212_125629,150.26,5731.54,FALSE,SKILL_009,Package Cotton set,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T08:27:13Z,01,e_martinez,SKILL_029_20260212_082713,129.09,4726.72,FALSE,SKILL_029,Button a shirt,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T12:23:34Z,02,e_martinez,SKILL_029_20260212_122334,29.67,1113.16,FALSE,SKILL_029,Button a shirt,TOO_SHORT (29.7s < 90.0s) | BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T15:41:18Z,03,d_vargas,SKILL_004_20260212_154118,492.04,17499.22,FALSE,SKILL_004,Set Screwdriver package,BAD_HZ /gripper_l/data (92.6/120.0) | BAD_HZ /pika_pose_r (79.6/100.0) | BAD_HZ /pika_pose_l (79.8/100.0) | BAD_HZ /gripper_r/data (92.5/120.0)
2026-02-12T13:12:28Z,02,E_MARTINEZ,SKILL_019_20260212_131228,209.33,7803.94,FALSE,SKILL_019,Put pasta in plastic containers,BAD_HZ /camera_fisheye_l/ffmpeg (0.0/30.0)
2026-02-12T14:33:38Z,03,c_becerra,SKILL_009_20260212_143338,474.80,16725.84,FALSE,SKILL_009,Package Cotton set,BAD_HZ /gripper_r/data (96.6/120.0) | BAD_HZ /gripper_l/data (96.7/120.0) | BAD_HZ /pika_pose_r (83.4/100.0) | BAD_HZ /pika_pose_l (83.6/100.0)
2026-02-12T14:50:29Z,03,c_becerra,SKILL_014_20260212_145029,503.99,17646.81,TRUE,SKILL_014,Fasten nuts onto bolts,
2026-02-12T14:45:04Z,03,c_becerra,SKILL_009_20260212_144503,276.57,9580.11,TRUE,SKILL_009,Package Cotton set,
2026-02-12T15:20:50Z,03,d_vargas,SKILL_001_20260212_152049,579.01,22052.93,TRUE,SKILL_001,Organize beads per color,
2026-02-12T16:40:20Z,03,d_vargas,SKILL_014_20260212_164020,586.61,21683.70,TRUE,SKILL_014,Fasten nuts onto bolts,
2026-02-12T16:51:51Z,03,d_vargas,SKILL_014_20260212_165151,208.14,7845.50,TRUE,SKILL_014,Fasten nuts onto bolts,
2026-02-12T15:31:32Z,03,d_vargas,SKILL_003_20260212_153131,529.81,19013.43,FALSE,SKILL_003,Organize screwdriver bits,BAD_HZ /gripper_l/data (88.1/120.0) | BAD_HZ /pika_pose_r (76.2/100.0) | BAD_HZ /pika_pose_l (76.5/100.0) | BAD_HZ /gripper_r/data (88.2/120.0)
2026-02-12T12:50:10Z,04,d_vargas,SKILL_001_20260212_125010,2.98,70.52,FALSE,SKILL_001,Organize beads per color,TOO_SHORT (1.9s < 90.0s) | BAD_HZ /gripper_r/data (95.7/120.0) | BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /gripper_l/data (95.7/120.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0)
2026-02-12T07:23:56Z,04,d_vargas,SKILL_005_20260212_072356,365.30,13836.73,FALSE,SKILL_005,Insert allen keys in package,BAD_HZ /camera_l/ffmpeg (0.0/30.0) | BAD_HZ /camera_r/ffmpeg (0.0/30.0)
